favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
3336,Twitter for iPhone,52 साल तक RSS ने नागपुर में तिरंगा नहीं फहराया।आज ये देश भक्ति की बात करते हैं पर 52 साल इन्होंने इस तिरंगे का आदर नहीं किया,,False,Mon Jan 16 10:31:59 +0000 2017,2232,820941661425598464
841,Twitter for iPhone,"A true Gandhian who led by example, his passing is a big loss",RahulGandhi,False,Mon Dec 19 12:26:57 +0000 2016,657,810823736790106112
650,Twitter for iPhone,"We support GST &amp;want to help pass the Bill but we have a few differences with the BJP's position 
https://t.co/Y1n36oES9v",,False,Fri Nov 27 07:16:29 +0000 2015,701,670139111831814144
2286,Twitter for iPhone,मेरा अखिलेश से personal relationship है और political relationship भी है। आज ये साझेदारी और गहरी हुई है,,False,Sun Jan 29 08:48:18 +0000 2017,1066,825626612372762624
1027,Twitter for iPhone,Day 6 begins from Azamgarh city https://t.co/yz29qjcuGZ,,False,Sun Sep 11 06:03:55 +0000 2016,907,774850944135733248
1578,Twitter for iPhone,Grateful for the love &amp; support of the people of Kanpur. Sharing some spl moments from the Yatra today https://t.co/gm99cKhg2S,,False,Wed Sep 21 17:52:23 +0000 2016,999,778653114534473729
1345,Twitter for iPhone,When he speaks it is not only Karunanidhiji speaking; it is the voice of the people of Tamil Nadu @kalaignar89,RahulGandhi,False,Sat Jun 03 15:40:02 +0000 2017,789,871028711117643776
819,Twitter for iPhone,"कांग्रेस पार्टी किसानों के दुःख को समझती है, लेकिन जब मोदीजी की सरकार आई तो वो देश के किसानों को भूल गये! Watch:
https://t.co/0DSbEW7VsU",,False,Tue Sep 06 09:19:05 +0000 2016,797,773088118131953664
13709,Twitter for iPhone,सूरत की उद्योगशीलता और ऊर्जा को करीब से देखकर गर्व होता है। आप 21वीं सदी के भारत की औद्योगिक ताकत हैं। https://t.co/xkr4iMjGUy,RahulGandhi,False,Wed Nov 08 16:09:28 +0000 2017,5394,928293401606238208
715,iOS,Had a fruitful discussion with top foreign institutional investors yesterday on state of the economy&amp;its priorities https://t.co/ZCVNaIcBgT,,False,Fri Nov 20 04:48:30 +0000 2015,666,667565153676726273
874,Twitter for iPhone,"Addressing a rally in Diphu, Assam https://t.co/qArlTyN4FE",,False,Tue Mar 29 09:02:24 +0000 2016,756,714739474043965440
1867,Twitter for iPhone,Best wishes to the Prime Minister Narendra Modiji on his birthday @narendramodi,,False,Sat Sep 17 05:47:08 +0000 2016,1082,777021047136620544
711,Twitter for iPhone,"In Durgapur, West Bengal #INC4Bengal https://t.co/Dfl16xQFph",,False,Sat Apr 02 10:09:21 +0000 2016,701,716205872049852416
2317,Twitter for iPhone,"Arrived to a warm welcome in Imphal, Manipur https://t.co/dU8rDbc5iv",,False,Tue Feb 28 09:30:52 +0000 2017,1126,836508962610532353
552,Twitter for iPhone,Extremely sad to hear about the tragic plane crash in Indonesia. My deepest condolences to the families of the victims: Rahul Gandhi,,False,Tue Jun 30 14:51:21 +0000 2015,494,615895404119392256
712,Twitter Web Client,Meeting family members of affected farmers in Koratikal village http://t.co/VXf8sFVP3m,,False,Fri May 15 03:28:18 +0000 2015,579,599053665249267712
18824,Twitter for iPhone,"मध्य प्रदेश में हुए बस हादसे की ख़बर सुनकर बहुत ही दुख पहुँचा है| 

ईश्वर से प्रार्थना है कि जो जख्मी हैं उन्हें ज… https://t.co/DxvsBGuXal",,False,Thu Nov 22 07:50:56 +0000 2018,4810,1065512940785278979
799,Twitter for iPhone,"Day 13 of Kisan Yatra today, we will cover Hamirpur, Jalaun and Kanpur Dehat https://t.co/MQrsMC1eXY",,False,Tue Sep 20 04:32:46 +0000 2016,721,778089494503366656
665,Twitter for iPhone,We pay tribute today to the dedication &amp;passion of teachers who not only impart knowledge but light up our hearts &amp;minds #HappyTeachersDay,,False,Sat Sep 05 04:18:37 +0000 2015,643,640016157768978434
1175,Twitter for iPhone,"Nagpur remote control strikes again!
https://t.co/EsEuhslOao https://t.co/nyBGOm7OWm",,False,Sun Aug 14 14:55:56 +0000 2016,1268,764837969651904514
678,Twitter Web Client,MCD workers thank Rahul Gandhi for supporting their cause http://t.co/Phk9btFTWr,,False,Sat Jun 13 12:39:58 +0000 2015,625,609701744252030976
482,Twitter for iPhone,"My deepest condolences on the passing away of Shri AC Jose, former Speaker of Kerala Assembly(1/2)",,False,Sat Jan 23 14:59:42 +0000 2016,476,690911793045049344
16892,Twitter for iPhone,"मैं युवा कांग्रेस को युवा क्रांति यात्रा, जिसने 46 दिनों में 22,000 किलोमीटर का सफर तय कर देश में मोदी सरकार की विफ… https://t.co/r5kuqQ47UR",,False,Tue Jan 29 06:10:27 +0000 2019,5148,1090130029374255104
375,Twitter Web Client,Watch Rahul Gandhi’s address to Fishermen at Chavakkad Beach earlier today: https://t.co/p7cVs5U2Jx,,False,Wed May 27 09:23:07 +0000 2015,309,603491611587182593
1567,Twitter Web Client,Had a wonderful interaction with heads of Global FIIs about the challenges &amp; opportunities in India. https://t.co/PkP5iugyUa,,False,Fri Jun 03 12:51:42 +0000 2016,1312,738714777183080448
3313,Twitter for iPhone,The Economist reporting some 'Unpleasant Truth' https://t.co/lj15DPPNYD,,False,Fri Jun 23 09:56:22 +0000 2017,2140,878189980777984001
2801,Twitter for iPhone,My heartiest congratulations to Capt Amarinder Singhji &amp; all our party workers who worked tirelessly @capt_amarinder,RahulGandhi,False,Sat Mar 11 11:23:32 +0000 2017,1381,840523582224580608
4238,Twitter for iPhone,"और अपनी इस मैली सोच को भाजपा किस साबुन से साफ़ करेगी, ये भी बता दे?
https://t.co/WhDyMxT4uj",,False,Mon May 29 06:09:09 +0000 2017,2822,869073105112752128
844,Twitter for iPhone,My homage to Swami Sri Narayana Guru on his birth anniversary. His timeless teachings &amp; his fight against injustice remain an inspiration,,False,Fri Sep 16 09:41:08 +0000 2016,709,776717547487924225
8608,Twitter for iPhone,"गुजरात model का मतलब है हिन्दुस्तान के सबसे बड़े पांच-दस उद्योगपतियों को गरीबों की ज़मीन, उनका पानी, उनकी बिजली दे… https://t.co/X1ncfAtFLQ",,False,Mon Sep 25 12:31:58 +0000 2017,3065,912293600712474624
18768,Twitter for iPhone,"जुमला था हर साल 2 करोड़ रोज़गार
ऊपर से वैकेंसियों पर वार

नाक के नीचे होता SSC महाघोटाला
साहेब बताएं इसपर पर्दा क्… https://t.co/366otKQVpn",,False,Thu Mar 15 09:07:48 +0000 2018,8284,974210543887290368
8152,Twitter for iPhone,Spoke to the CM of Karnataka and mentioned that it's very important that people who have murdered Gauri Lankesh are caught and punished,,False,Wed Sep 06 07:44:49 +0000 2017,3151,905335965341802496
598,Twitter Web Client,"At the Kerala Youth Congress Rally, Beach Ground, Kozhikode http://t.co/redlecTF0a",,False,Tue May 26 15:36:50 +0000 2015,513,603223274445647872
24081,Twitter for iPhone,"August 2015, Mr Modi claims to create history by signing the NAGA accord. 

Feb 2018, Naga Accord is still nowhere… https://t.co/GSvAh5TRRk",,False,Sun Feb 04 05:21:00 +0000 2018,9355,960020342612750336
8886,Twitter for iPhone,Began the three day Navsarjan Yatra in Gujarat with darshan at Dwarkadhish Temple https://t.co/PkFz0s3Z7v,,False,Mon Sep 25 07:55:17 +0000 2017,2859,912223972275527680
478,Twitter for iPhone,Participated in the Extended Executive Meeting of @AssamPCC https://t.co/QE8O8jTR9S,,False,Fri Dec 11 11:25:28 +0000 2015,617,675275201798516736
543,Twitter for iPhone,"Addressing the Dalit Netritva Vikas Sammelan at Nehru Bhawan, PCC Office. Watch: https://t.co/BzWETlh41U",,False,Thu Feb 18 13:56:30 +0000 2016,613,700317971764215809
1754,Twitter for iPhone,गाजियाबाद की संघर्षशील महिला कांग्रेस  लीडर मीना वर्माजी के देहांत से मुझे बहुत दुःख हुआ।उनके परिवार के प्रति गहरी संवेदना व्यक्त करता हूँ,,False,Tue Nov 22 06:26:08 +0000 2016,1106,800948460941783040
1733,Twitter for iPhone,Happy #IndependenceDayIndia! स्वतंत्रता दिवस के अवसर पर सभी को बहुत बहुत बधाई और शुभकामनाएं!,,False,Mon Aug 15 04:20:48 +0000 2016,1382,765040522385846272
1082,Twitter for iPhone,"Watch the full speech at Jantar Mantar earlier today:
https://t.co/5FEvFSVjkN",,False,Thu Oct 06 15:11:58 +0000 2016,1196,784048560476086273
25997,Twitter Web Client,"Now that the BJP IT cell has announced Karnataka elections, time for a sneak preview of our top secret campaign vid… https://t.co/GKGPza4vfi",,False,Tue Mar 27 09:44:20 +0000 2018,11779,978568393266675712
968,Twitter for iPhone,हर्रैया में स्वतंत्रता सेनानी श्री राम रतन पाठक जी के परिवार से मिलकर बहुत ख़ुशी हुई https://t.co/RqK5xtXCEa,,False,Thu Sep 08 10:34:19 +0000 2016,794,773831828125913088
602,Twitter for iPhone,अंतराष्ट्रीय बाज़ार में तेल के दाम $150/barrel से कम होकर $29/barrel पर आ गये है।(1/3),,False,Sat Jan 16 10:01:36 +0000 2016,691,688300059176243201
766,Twitter for iPhone,"Question is how did this Govt allow Mr Mallya to leave the country?
https://t.co/8xejKluHtH",,False,Thu Mar 10 09:04:24 +0000 2016,859,707854607322447872
925,Twitter for iPhone,"Slashing interest rates on small savings - on PPF and KVPs, is yet another assault by the Modi Govt on hard working middle class people",,False,Sat Mar 19 11:13:17 +0000 2016,968,711148533227724801
502,Twitter for iPhone,"एक साल बीत गया है, क्या महंगाई कम हुई? क्या रोज़गार मिला? क्या किसानों को 50 % ज़्यादा फ़ायदा मिला? क्या 15 लाख आये? #BiharWithRG",,False,Sat Sep 19 10:19:27 +0000 2015,693,645180396146003969
2046,Twitter for iPhone,"Looking forward to being in Punjab for the next few days. On Day 1 today will address public meetings in Majitha, Talwandi Sabo and Bhatinda",,False,Fri Jan 27 04:07:56 +0000 2017,1027,824831278906093568
2265,Twitter for iPhone,"I welcome Tariq Hameed Karra ji to the Congress Party. His presence will strengthen our effort to bring peace, pros… https://t.co/6DDKqDhDkK",,False,Sat Feb 18 11:03:34 +0000 2017,1131,832908411691896832
461,Twitter for iPhone,He went right ahead to Mumbai- to the Oberoi hotel itself and disturbed the entire operation. He grabbed his headlines while our people died,RahulGandhi,False,Wed Mar 02 11:50:08 +0000 2016,685,704997212221083648
19524,Twitter for iPhone,"अपने मौलिक वन अधिकार के लिए संघर्ष करने वाली, आदिवासी समाज की सुकारो और किस्मतिया को उत्तरप्रदेश में अवैध तरीके से… https://t.co/gpCW1g1WGk",,False,Mon Aug 13 06:40:24 +0000 2018,5739,1028894017025724417
694,Twitter Web Client,Extremely saddened to hear that several people including Indian citizens lost their lives in the attack in Kabul: Rahul Gandhi,,False,Thu May 14 05:07:05 +0000 2015,634,598716139728834560
20462,Twitter for iPhone,"PM wrote Exam Warriors, a book to teach students stress relief during exams.

Next up: Exam Warriors 2, a book to t… https://t.co/rw0wF6ly6t",,False,Fri Mar 30 07:32:26 +0000 2018,7659,979622361099104257
551,Twitter Web Client,Rahul Gandhi will be visiting West Bengal on 6th June - will interact with Jute Mill workers in Hooghly &amp; Home Buyers in Kolkata.,,False,Wed Jun 03 12:14:16 +0000 2015,528,606071400080629761
4342,Twitter for iPhone,Our fight with the BJP is an ideological fight.What the BJP has done in Manipur &amp; Goa is their ideology-and that is what we are fighting,,False,Tue Mar 14 08:31:46 +0000 2017,2164,841567516258316289
1023,Twitter for iPhone,"At the Khat Sabha in Khalilabad, Sant Kabir Nagar https://t.co/BfUqkMcT97",,False,Wed Sep 07 12:39:56 +0000 2016,974,773501053866242048
297,Twitter for iPhone,Number one problem of Tamil Nadu is unemployment.90 lakh-educated youth are unemployed.1 out of 3 graduates do not have a job right now.,,False,Thu Jul 23 12:53:24 +0000 2015,359,624200639212470273
17736,Twitter for iPhone,"Fabulous dinner tonight, hosted by UPA Chairperson, Sonia Gandhi Ji. An opportunity for leaders from different poli… https://t.co/6YGBP5d9Rk",,False,Tue Mar 13 16:50:26 +0000 2018,5512,973602195324141570
432,Twitter for iPhone,"He did not bother to ask anyone. Not the armed forces, not the intelligence people not even the diplomats",,False,Wed Mar 02 12:10:52 +0000 2016,536,705002429830397952
21855,Twitter for iPhone,"While our PM tiptoes around his garden making Yoga videos, India leads Afghanistan, Syria &amp; Saudi Arabia in rape &amp;… https://t.co/8Km5cxhuOn",,False,Tue Jun 26 07:00:02 +0000 2018,8409,1011504343063941120
1193,Twitter for iPhone,"Thank you to the ppl of Mumbai who came out in large numbers for the Padyatra!
@Mumbai_Congress @sanjaynirupam https://t.co/vvFNol1W9v",,False,Sat Jan 16 11:17:48 +0000 2016,1068,688319233231433728
366,Twitter for iPhone,"मोदीजी ने कहा था ना खाऊंगा,ना खाने दूँगा ! कुछ महीने पहले हमने संसद में यह बात उठाई- हमने कहा सुषमा स्वराज जी ने ललित मोदी की मदद की",,False,Wed Oct 07 07:58:32 +0000 2015,412,651667914064461824
2219,Twitter for iPhone,"Very sad to learn of the sudden demise of Akhilesh Das Guptaji, a valued colleague &amp; former Union Minister. My condolences to his family",,False,Wed Apr 12 16:40:02 +0000 2017,930,852199642930569218
1556,Twitter for iPhone,"गठबंधन से UP की जनता को शक्ति मिलेगी, UP में तीन P Progress Prosperity और Peace लाएंगे",,False,Sun Jan 29 08:44:51 +0000 2017,802,825625744172724224
989,Twitter Web Client,"कल देवरिया से दिल्ली किसान यात्रा का छठा दिन शुरू होगा आजमगढ़ से, और मऊ होते हुए ग़ाज़ीपुर में समाप्त होगा",,False,Sat Sep 10 16:02:35 +0000 2016,749,774639214541627393
664,Twitter for iPhone,"ये जो Jute mills बंद हुई हैं, ईंट के भट्टे बंद हो गए हैं-उन लोगों को हम alternative रोज़गार देने का काम करेंगे, उनको एक नया रास्ता दिखाएंगे",,False,Sat Apr 23 08:33:52 +0000 2016,698,723791991499317249
514,Twitter for iPhone,"मैं आपसे पूछना चाहता हूँ, अगर पूरे हिन्दुस्तान पर एक ही सोच डाली जाएगी तो आपकी भाषा का क्या होगा?आपके customs और इतिहास का क्या होगा?",RahulGandhi,False,Tue Mar 29 09:37:17 +0000 2016,568,714748251367424000
584,Twitter for iPhone,वृन्दावन में बांके बिहारी के दर्शन करते हुये http://t.co/AU5mQQNLq2,,False,Mon Sep 21 07:07:50 +0000 2015,516,645856948290646016
3672,Twitter for iPhone,Spoke to families of deceased farmers on phone&amp;conveyed my condolences.I'm here to meet them&amp;will not be deterred frm voicing their concerns,,False,Thu Jun 08 10:51:29 +0000 2017,1932,872768033491636224
937,Twitter Web Client,Watch Rahul Gandhi’s full speech in Parliament on the Land Bill: https://t.co/BEgg9pcpEc,,False,Tue May 12 10:58:43 +0000 2015,799,598079852361568257
8548,Twitter for iPhone,"Modiji, once you're done thumping your chest, could you please explain this?

https://t.co/oSuC7bZ82x",,False,Fri Oct 06 06:42:33 +0000 2017,4247,916191932954460160
577,Twitter for iPhone,"My tribute to Sardar Patel on his birth anniversary. One of the founding fathers of our nation,a patriot &amp; a great Congressman (1/2)",,False,Sat Oct 31 04:24:51 +0000 2015,660,660311446824218624
440,Twitter for iPhone,The Prime Minister should give a date for the implementation of OROP : https://t.co/XpZbV57q56,,False,Fri Aug 14 10:01:53 +0000 2015,449,632130011244331008
341,Twitter for iPhone,Talking to representatives of slum dwellers http://t.co/22zpxbycfY,,False,Fri Sep 11 10:54:10 +0000 2015,319,642290027867713536
1157,Twitter for iPhone,Some snapshots from the workers' meeting https://t.co/UNJvegn77t,,False,Fri Jul 29 11:44:28 +0000 2016,1030,758991577050066945
649,Twitter for iPhone,"कुछ साल पहले जब मैं पंजाब आया था, मैंने कहा था कि drugs का problem एक बहुत बड़ा problem है",,False,Fri Mar 18 11:59:57 +0000 2016,705,710797889778257920
2418,Twitter for iPhone,लोहड़ी के शुभ अवसर पर आप सभी को शुभकामनाएं! Happy Lohri https://t.co/chxMmeJYoR,,False,Fri Jan 13 03:44:34 +0000 2017,1109,819751968188964864
12695,Twitter for iPhone,"The Karnataka Govt's revolutionary SC/ST sub plan, allocates 24% of all resources to Dalits &amp; Adivasis as per their… https://t.co/vngEDMn7Hd",,False,Sun May 06 15:28:22 +0000 2018,5415,993150485556334592
2816,Twitter for iPhone,"@INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;… https://t.co/QizstLaXuX",RahulGandhi,False,Fri Jun 30 09:29:56 +0000 2017,1870,880720043784491010
684,Twitter for iPhone,"विकास की बहुत बात होती है, Bullet Train की बात हो रही है, पर जो लोग अपना ख़ून पसीना देते है, उनकी बात नहीं होती।",,False,Wed Dec 16 07:58:45 +0000 2015,681,677035117324328964
598,Twitter for iPhone,"In Assam today. Will address rallies in Tinsukia, Dibrugarh and Tezpur",,False,Thu Mar 31 02:28:47 +0000 2016,582,715365194155724800
1513,Twitter Web Client,"Will join the mass protest in Jalandhar on Monday, 13th June, to highlight rampant drug abuse and collapse of law &amp; order in Punjab.",,False,Fri Jun 10 11:27:38 +0000 2016,1354,741230335547965440
472,Twitter for iPhone,"मोदीजी काम करना शुरू कीजिये, झूठ बोलना बंद कीजिये! https://t.co/RRyfmjaqBq",,False,Mon Oct 26 08:32:32 +0000 2015,513,658561837164703744
571,Twitter Web Client,Tripura Congress leaders met RG to discuss StateGovt's inaction in securing justice for ppl affected by ChitFund scam http://t.co/9nQnxms6eJ,,False,Wed Jun 17 14:07:57 +0000 2015,486,611173438145720320
4715,Twitter for iPhone,Will be travelling to meet my grandmother &amp; family for a few days. Looking forward to spending some time with them!,,False,Tue Jun 13 09:08:49 +0000 2017,1623,874554135982428160
313,Twitter for iPhone,"In Bihar today, addressing rallies in:
Bachhwara-Begusarai
Barbigha-Sheikhpura
Chenari-Rohtas",,False,Wed Oct 07 06:03:05 +0000 2015,327,651638856962326528
5228,Twitter for iPhone,"Warm chronicler of Indian life through सर्कस, वागले की दुनिया, कभी हां कभी ना, जाने भी दो यारों etc, will be immens… https://t.co/5aSV3OgKTR",,False,Sat Oct 07 12:53:34 +0000 2017,2062,916647690921943040
30785,Twitter for iPhone,"Mallya’s Great Escape was aided by the CBI quietly changing the “Detain” notice for him, to “Inform”. The CBI repor… https://t.co/pUOpPWmtne",,False,Fri Sep 14 07:40:23 +0000 2018,9950,1040505525035786240
305,Twitter for iPhone,Thank you! @RanjibBiswal,RanjibBiswal,False,Sun Jun 19 16:42:47 +0000 2016,186,744571138483720192
335,Twitter Web Client,"There is a promise about fixing the economy,there is a promise about removing corruption, there is a promise about Black Money",,False,Wed Aug 26 11:47:51 +0000 2015,359,636505331556724737
486,Twitter for iPhone,Enroute from Sarawan to Gurusar village https://t.co/oUrTIjICIc,,False,Thu Nov 05 04:00:18 +0000 2015,515,662117209527861248
24496,Twitter for iPhone,"हमारे देश के वीर सैनिक, आप हमारे रक्षक हो| 

आप देश के लिए अपनी जान तक देने को हमेशा तैयार रहते हो| आप गर्व हो हमा… https://t.co/AEmjsQ0A66",,False,Fri Feb 08 05:09:43 +0000 2019,6561,1093738625769058304
21065,Twitter for iPhone,"स्थापना दिवस के अवसर पर पंजाब, हरियाणा, मध्य प्रदेश, छत्तीसगढ़, कर्नाटक, केरल राज्यों और लक्षद्वीप संघ राज्य क्षेत्… https://t.co/gAwjwL5OrN",,False,Thu Nov 01 07:52:50 +0000 2018,5531,1057903276732100608
1142,Twitter for iPhone,Khat Sabha in Kushinagar https://t.co/eJ7ho4NREA,,False,Tue Sep 06 13:39:27 +0000 2016,1169,773153641494642688
2902,Twitter for iPhone,Had a productive meeting with the Gujarat PCC Core Committee.Discussed political issues &amp; the upcoming elections in… https://t.co/hK2Cs5oVJO,,False,Sat May 06 09:06:07 +0000 2017,1289,860782719743086593
16603,Twitter for iPhone,"I spent a wonderful afternoon with some amazing children at the SOS children’s village in Guwahati. 

This heart-wa… https://t.co/iBespe40aD",,False,Wed Feb 21 12:46:16 +0000 2018,5637,966292992611909632
15998,Twitter for iPhone,"Real wages stagnant for 3 yrs,bank lending lowest in 60yrs,Inequality highest in 100yrs.In Modiji's words,this is a… https://t.co/iB4vhLTL2M",,False,Thu Oct 26 15:15:04 +0000 2017,7762,923568670613299203
412,Twitter for iPhone,"यहाँ उन लोगों की सरकार नहीं बनेगी जो दलितों को कुत्ता कहते है ,यहाँ उन लोगों की सरकार नहीं बनेगी जो कहते है की आरक्षण बंद हो जाना चाहिये",,False,Mon Oct 26 08:35:58 +0000 2015,467,658562704450326528
391,Twitter Web Client,The DNA of the Congress party is to listen to everyone : Rahul Gandhi at #Drishtikon2015,,False,Thu May 28 11:35:34 +0000 2015,394,603887334170431488
1702,Twitter Web Client,Protesting against drug abuse and law &amp; order issues in Punjab earlier today https://t.co/rRq4YNnwmD,,False,Mon Jun 13 09:12:26 +0000 2016,1503,742283474980077568
1482,Twitter for iPhone,"यह किस प्रकार के हिन्दू हैं जो तिरुपति में जाके झूठ बोलते हैं? 
#ప్రత్యేకహోదాభరోసాసభ
#APSpecialStatus",RahulGandhi,False,Sun Jun 04 15:32:49 +0000 2017,942,871389283244027904
1826,Twitter for iPhone,Meeting the Dalit youths admitted to Rajkot hospital.Shocked &amp;pained by their account of the brutal assault https://t.co/4EboBkDYwd,,False,Thu Jul 21 10:10:01 +0000 2016,1638,756068706975748097
596,Twitter for iPhone,"ममताजी भ्रष्टाचार की बात करती थीं, कहती थीं, मैं भ्रष्टाचार के खिलाफ लड़ूंगी और भ्रष्टाचार को बंगाल से मिटा दूँगी",,False,Mon Apr 18 09:23:26 +0000 2016,645,721992524160638977
32383,Twitter for iPhone,"लाइटस, कैमरा, स्कैम

सीन 1: 2007, CM मोदी IL&amp;FS कंपनी को 70,000 करोड़ का प्रोजेक्ट GIFT CITY देते हैं। आजतक कुछ काम… https://t.co/RxhRTkHaXt",,False,Sun Sep 30 06:38:57 +0000 2018,11594,1046288271268040704
3188,Twitter for iPhone,"मोदीजी को जन्मपत्री पढ़ना, Google करना और लोगों के Bathroom में झांकना अच्छा लगता है, यह सब वो अपने फ्री टाइम में करें",,False,Sat Feb 11 05:45:24 +0000 2017,3947,830291626668879873
697,Twitter for iPhone,"लेकिन जब सड़क पर गाय मरती है तो BJP के लोग नहीं दिखाई देते -खाट सभा, पनवाड़ी महोबा",RahulGandhi,False,Sat Sep 17 09:00:27 +0000 2016,819,777069698282205184
2495,Twitter for iPhone,"शीलाजी ने स्वयं कहा कि सहारा/बिरला डायरी पर आप inquiry करवाइये, मोदीजी इस पर चुप क्यों हैं?",,False,Tue Dec 27 11:03:06 +0000 2016,1624,813701734849622016
420,Twitter for iPhone,"इधर ममताजी झूठे वायदे करती हैं, और उधर मोदीजी झूठे वायदे करते हैं!",RahulGandhi,False,Sat Apr 23 08:25:43 +0000 2016,552,723789940023275520
500,Twitter for iPhone,"At Kulti, Bardhaman https://t.co/ufrsvP7ZdH",,False,Sat Apr 02 08:04:40 +0000 2016,505,716174497200484352
17428,Twitter for iPhone,"22 सालों का हिसाब
#गुजरात_मांगे_जवाब 

प्रधानमंत्रीजी-8वाँ सवाल:

39% बच्चे कुपोषण से बेज़ार
हर 1000 में 33 नवजात… https://t.co/NxT0cf2XFi",,False,Wed Dec 06 10:06:49 +0000 2017,7630,938348998183620610
8084,Twitter for iPhone,"अपने स्वार्थ के लिए आदमी कुछ भी कर जाता है- कोई नियम नहीं है, कोई credibility नहीं है, सत्ता के लिए कुछ भी कर देते हैं",RahulGandhi,False,Thu Jul 27 06:20:56 +0000 2017,3192,890456952995692544
531,Twitter for iPhone,"'If you want India to progress, you have to unleash the power of these students' 
Watch the full speech: 
https://t.co/o7ytPcB5Mx",,False,Sat Jan 30 13:18:36 +0000 2016,576,693423066609639424
370,Twitter for iPhone,"वाल्मीकि नगर, पश्चमी चम्पारण:
एक साल पहले BJP-RSS के लोगों ने लोक सभा में अपना campaign चलाया था, तमाम वायदे किये थे https://t.co/W2cUiUtOj4",,False,Mon Oct 26 08:30:22 +0000 2015,422,658561295369658370
13425,Twitter for iPhone,It's a clear fight in Karnataka. Clean Politics vs Dirty Politics. Mafia vs People. With the BJP fielding the corru… https://t.co/vp8fkB9u0x,,False,Tue May 08 11:08:32 +0000 2018,5419,993809871362510848
2287,Twitter for iPhone,"एक तरफ झूठ के बाद झूठ-15 लाख हर खाते में,2 करोड़ नौकरी,किसानों का कर्जा माफ़ दूसरी तरफ हमने- कर्जा माफ़ किया, भोजन का अधिकार और मनरेगा दिया",,False,Fri Feb 24 10:20:15 +0000 2017,1240,835071837352656896
960,Twitter for iPhone,We pay tribute to Indira Gandhi today.A leader with courage and compassion.She protected the poor and died for India https://t.co/H3WjgfdCM7,,False,Sat Oct 31 04:18:49 +0000 2015,883,660309927689195521
998,Twitter for iPhone,झाँसी रोड शो के दौरान जनता का उत्साह https://t.co/eqGMg1vGhL,,False,Sun Sep 18 07:52:24 +0000 2016,955,777414956815753216
16987,Twitter for iPhone,"Piyush Goyal’s, 48 CR. #FlashNet Scam is about deceit, conflict of interest and greed. The evidence is on the table… https://t.co/mPBFt0EqJ7",,False,Tue May 01 04:53:50 +0000 2018,7876,991178863299489792
594,Twitter for iPhone,At the Red Fort ground to inaugurate the Shobha Yatra &amp; light the jyoti to mark Maharishi Valmiki Jayanti https://t.co/OlMGszBslW,,False,Tue Oct 27 11:32:16 +0000 2015,615,658969457084116996
1131,Twitter for iPhone,"Roadshow begins from University Chouraha, Gorakhpur https://t.co/7omVIcTAP1",,False,Wed Sep 07 07:56:40 +0000 2016,939,773429765592190978
543,Twitter for iPhone,Was touched by the desire of people in Bisada to maintain harmony.This spirit will help the country go through tough times,RahulGandhi,False,Sat Oct 03 13:12:51 +0000 2015,616,650297460754022400
613,Twitter Web Client,Rahul Gandhi's 3 day Amethi visit begins tomorrow. From 18th-20th May watch this space for updates,,False,Sun May 17 16:58:22 +0000 2015,506,599982300558860288
27630,Twitter for iPhone,"कांग्रेस पार्टी और उसके नेताओं ने हमेशा सच्चे और निडर पत्रकारिता का साथ दिया है| 

उसी परंपरा पर चलते हुए, आज, ""नव… https://t.co/GYOx81yvCW",,False,Mon Dec 10 10:46:06 +0000 2018,6764,1072080005902024704
6108,Twitter for iPhone,"जो सत्य को पहचानता है, जो सच को समझता है उसे डरने की कोई ज़रुरत नहीं है, महात्मा गांधी ने हमें यही सिखाया है https://t.co/oOzHyYqQSU",RahulGandhi,False,Fri Aug 04 12:56:40 +0000 2017,2637,893455645466181634
932,Twitter Web Client,Deepest condolences to the family members of police officers and others killed in the violence in Mathura. (1/3),,False,Fri Jun 03 09:20:44 +0000 2016,1020,738661687096549376
1764,Twitter for iPhone,"जब भी किसान बादल देखता है, उसे ख़ुशी होती है, मगर पंजाब में बादल पानी नहीं देते हैं",,False,Fri Jan 27 08:33:50 +0000 2017,1051,824898198179176450
1308,Twitter for iPhone,"Congratulations to the @isro team on successful launch of IRNSS-1G, the final satellite that completes our own regional navigational system!",,False,Thu Apr 28 10:10:42 +0000 2016,1074,725628299104374784
428,Twitter for iPhone,Talking to farmers at a chaupal in Malwaal https://t.co/XLYHGnLs7g,,False,Fri Nov 06 06:27:21 +0000 2015,395,662516600633823232
1418,Twitter for iPhone,Now looking forward to a great #INDvPAK #CT2017Final!,RahulGandhi,False,Sun Jun 18 11:27:54 +0000 2017,572,876401077347688448
357,Twitter Web Client,अगर हिंदुस्तान को खड़ा करना है तो हर गरीब हर कमज़ोर व्यक्ति को प्रगति में शामिल होना होगा #CongStandsWithBihar,,False,Wed Oct 07 07:28:15 +0000 2015,408,651660290744909824
9055,Twitter for iPhone,"Remembering my father today. A leader driven by love, compassion &amp; a deep generosity of heart. We miss him https://t.co/d10KbLVaNb",,False,Sun May 21 03:42:39 +0000 2017,3343,866137134138220544
